id,created_at,text,likes,in reply to,retweeted
1260572843538100225,2020-05-13 14:09:20,@AKTU_Lucknow @dpathak0108 @Vineetkansal2 @kamalranivarun @AICTE_INDIA @HRDMinistry @iet_lucknow Sir ak bat batiye… https://t.co/FvRRyWqlul,0,AKTU_Lucknow,False
1260572843533905921,2020-05-13 14:09:20,RT @tempodotco: Ekonom Faisal Basri menilai langkah Dewan Perwakilan Rakyat mengesahkan Revisi Undang-undang Mineral dan Batu Bara di tenga…,0,,False
1260572843517018112,2020-05-13 14:09:20,RT @IngrahamAngle: A few days ago: “Governor Wolf takes to Twitter to warn those who disobey order” | ABC27 .. but now we know “Nearly 70%…,0,,False
1260572843349364739,2020-05-13 14:09:20,"RT @jamieson: Good news, everyone. Nebraska is no longer reporting the number of coronavirus cases inside meatpacking plants. Therefore, th…",0,,False
1260572843319988229,2020-05-13 14:09:20,"RT @DenbrotS: ""Yes, it is the president's fault. It is not China's fault.""

NYT  reporter rips into Trump administration's response to the…",0,,False
1260572843101872128,2020-05-13 14:09:20,"RT @chalo_vargasr: El que era cumplido antes del Covid , buscará la forma para seguir cumpliendo. El que era moroso, encontró la justificac…",0,,False
1260572843080900611,2020-05-13 14:09:20,"he can talk the talk but is incapable of walking the walk, the ability to do 2 things at a time eludes him… https://t.co/1qCzcsq7Ld",0,,False
1260572843072524289,2020-05-13 14:09:20,"RT @YerkoGarafulic: Quizá el Jueves... Estarán vivos para entonces?
Laboratorio Lavogen, SC.
Viernes 8, precio 2600Bs, sin factura
Tomaron…",0,,False
1260572843013791744,2020-05-13 14:09:20,"RT @hawelti: Yet, COVID-19 and the ""New Normal"" of ""social distancing"" has amplified characteristic stoicism &amp; equanimity of the Eritrean p…",0,,False
1260572843009605639,2020-05-13 14:09:20,RT @Li_Baorong: 🇻🇪🇨🇳 Hoy ha llegado a Maiquetía el quinto cargamento de insumos médicos desde China. Son materiales médicos importado por e…,0,,False
1260572842967601153,2020-05-13 14:09:20,"COVID-19 Deaths / Million
World Average: 35
USA: 236
Cuba: 7
China: 3
Vietnam:0",0,,False
1260572842963460100,2020-05-13 14:09:20,"RT @IngrahamAngle: “The CDC later confirmed that they were including “probable” cases of the virus in its official counts, potentially addi…",0,,False
1260572842959294464,2020-05-13 14:09:20,"Dotaciones de @CapuertoAncud junto a personal de salud Municipal efectúa control sanitario en área de #Lechagua, co… https://t.co/gY1iCrKXLy",0,,False
1260572842904760322,2020-05-13 14:09:20,RT @ActualidadRT: Zoológico canadiense devolverá a China dos pandas debido a la escasez de bambú provocada por el coronavirus https://t.co/…,0,,False
1260572842829250566,2020-05-13 14:09:20,Is there a link between coronavirus and vitamin D deficiency? This startup just raised cash to find out… https://t.co/HvC82pXOk2,0,,False
1260572842791485440,2020-05-13 14:09:20,"RT @Ilhan: Today, @SenSanders and I led a historic delegation of 300+ lawmakers from 6 continents calling for the cancellation of poor coun…",0,,False
1260572842783117318,2020-05-13 14:09:20,"RT @nytimes: More than 1.3 million people in the United States have been infected with the coronavirus and at least 82,300 have died, accor…",0,,False
1260572842695045125,2020-05-13 14:09:20,"RT @erickbecerra1: #Rusia reporta nuevamente más de 10 mil nuevos casos de #COVID19
https://t.co/RPdmiypOTy https://t.co/dvLN0ptYzm",0,,False
1260572842678157315,2020-05-13 14:09:20,"RT @FinancialTimes: Anson Chan: Having failed to win the hearts and minds of the majority of Hongkongers, Beijing’s repressive tactics are…",0,,False
1260572842661462017,2020-05-13 14:09:20,Biden warns against coronavirus stimulus corruption https://t.co/5flPwZzzKB,0,,False
1260572842581798916,2020-05-13 14:09:20,RT @Conflits_FR: 🇱🇧 FLASH - Le #Liban ordonne un #reconfinement de 4 jours à partir de ce soir suite à une hausse des cas de #coronavirus.…,0,,False
1260572842560761858,2020-05-13 14:09:20,"RT @kumparan: Camat Tambora, Bambang Sutama, mengatakan, warga yang positif virus corona tersebut selain imam salat tarawih masjid juga seb…",0,,False
1260572842472673282,2020-05-13 14:09:20,"RT @BADANYAWA: Parlimen Malaysia adalah dewan perwakilan rakyat tertinggi di Malaysia. Mereka mewakili suara rakyat Malaysia. 

Di manakah…",0,,False
1260572842451709954,2020-05-13 14:09:20,"RT @marklevinshow: 4. And our foreign enemies, like China, Iran, and Russia, will be thrilled as they exploit the inevitable appeasement of…",0,,False
1260572842443378693,2020-05-13 14:09:20,"RT @myogiadityanath: Under leadership of Hon. PM Shri @narendramodi Ji, economic package outlined by FM @nsitharaman Ji is unparalleled, ai…",0,,False
1260572842392989696,2020-05-13 14:09:20,Imagine being @GavinWilliamson and cringing at the thought I’ve just told a massive lie to teachers and the general… https://t.co/j9krlkBvaZ,0,,False
1260572842342649862,2020-05-13 14:09:20,taenang go go go away corona yan na lss ako HAHAHAHA,0,,False
1260572842275614723,2020-05-13 14:09:20,RT @duty2warn: Will the 2020 election be held on Election Day? “I’m not sure I can commit one way or the other.” —Jared Kushner...Be afraid…,0,,False
1260572842271428618,2020-05-13 14:09:20,RT @jsolomonReports: Breaking: Manafort being released from prison amid coronavirus. https://t.co/jDTu0QJHz3,0,,False
1260572842233597954,2020-05-13 14:09:20,"RT @senadorhumberto: Brasil: 881 mortes em um dia. Argentina: 9. 
Que falta faz um presidente. https://t.co/WJiPDq8djg",0,,False
1260572842225209345,2020-05-13 14:09:20,"RT @ishafoundation: Before the lockdown, Sakthiammal of Sellappagoundan Pudur village was a daily wage worker. With economic activity in li…",0,,False
1260572842221076482,2020-05-13 14:09:20,"RT @BrienneOfSnark_: COVID-19 = 1,408,636 cases, 83,425 deaths

Ebola = 11 cases, 2 deaths

Trump murdered 83, 425 Americans but sure #Subp…",0,,False
1260572842212634624,2020-05-13 14:09:20,"RT @CheriJacobus: Trump wants a huge second wave of COVID-19 deaths just in time for him to cancel the election, or somehow modify it to en…",0,,False
1260572841956839426,2020-05-13 14:09:20,"RT @ROHLL5: Was it Ignorance or arrogance Governor Cumo forcing COVID-19 patients into nursing homes who died? 

Would you file lawsuit if…",0,,False
1260572841822617601,2020-05-13 14:09:20,"RT @nancycbarnes: Despite Early Warnings, U.S. Took Months To Expand Swab Production For COVID-19 Test https://t.co/0q1kAzu9ys",0,,False
1260572841814249472,2020-05-13 14:09:20,"@realDonaldTrump You are the poster boy of human scum, Donald. 82,000+ COVID-19 deaths and rising. #TrumpOwnsEveryDeath",0,realDonaldTrump,False
1260572841789046787,2020-05-13 14:09:20,"RT @ericcaire: En ce jour de rentrée, nous avons rendu hommage ce matin aux Québécois emportés par la COVID-19.

Le drapeau du Qc a été mis…",0,,False
1260572841755508742,2020-05-13 14:09:20,RT @ToryFibs: @BarrySheerman 47 teachers have died of Coronavirus. The vast majority contracted the virus when schools were open to all. Ha…,0,,False
1260572841642254341,2020-05-13 14:09:20,RT @MollyJongFast: Does this surprise anyone?  https://t.co/uFtugfgluF,0,,False
1260572841638068230,2020-05-13 14:09:20,"RT @vikkie: He woke from a coma to find the virus had taken his wife. Then it took him, too.

https://t.co/odqpIge4oR",0,,False
1260572841600323593,2020-05-13 14:09:20,"«У Росії на фоні COVID-19 значно зросла смертність від алкоголю», – міністр охорони здоров’я РФ https://t.co/myWyFLONmL",0,,False
1260572841529008130,2020-05-13 14:09:20,"RT @Mcjuninhofsf: Dia tá lindo! Era só esse coronavírus indo pra casa do caralho, Pprt.",0,,False
1260572841516417031,2020-05-13 14:09:20,RT @MattWalshBlog: The PA Health Secretary moved her own mother out of a nursing home while sending COVID patients into nursing homes. This…,0,,False
1260572841470242816,2020-05-13 14:09:20,#OVNI #Corona .... Etaaa !!! https://t.co/c2JrGs36fh,0,,False
1260572841453522945,2020-05-13 14:09:20,RT @PoliciaNarino: #ProtecciónPonal👮‍♂️👮‍♀️ en el municipio de #Ipiales realiza campaña de prevención a la violencia intrafamiliar👨‍👩‍👧‍👦 d…,0,,False
1260572841453420545,2020-05-13 14:09:20,"Everyone is in risk https://t.co/5fgF4pVzqI 
These are the jobs most at risk from #COVID19 transmission https://t.co/5U4TY1xziX by @wef",0,,False
1260572841386356739,2020-05-13 14:09:20,"RT @RyanMaue: This has to be a joke, right?  Why would CNN have a teenager on an expert panel discussing the Coronavirus? https://t.co/ptTy…",0,,False
1260572841348665345,2020-05-13 14:09:20,"RT @David_rp90: La industria de #alimentación y #bebidas debe mitigar el virtual riesgo de cualquier contaminación a los productos, garanti…",0,,False
1260572841336082432,2020-05-13 14:09:20,"RT @porrafaelreis: sim eu so penso em vc........

    vacina pro covid",0,,False
1260572841327693825,2020-05-13 14:09:20,"RT @msbellows: (Know how people were terrified of being drafted during Vietnam?

It's 3x as dangerous to contact COVID-19 under Trump than…",0,,False
1260572841260580865,2020-05-13 14:09:20,"RT @ANN_Newsable: #China tried to stop @WHO from declaring #COVIDー19 a 'global emergency', says CIA report

#COVID #Coronavirus

https://t.…",0,,False
1260572841222770688,2020-05-13 14:09:20,RT @IngrahamAngle: Hydroxychloroquine plus azithromycin: a potential interest in reducing in-hospital morbidity due to COVID-19 pneumonia (…,0,,False
1260572841134743553,2020-05-13 14:09:20,RT @KevanJonesMP: Coronavirus testing at @Beamish_Museum car park today and tomorrow (13 &amp; 14 May). Testing needs to be booked online befor…,0,,False
1260572841088516102,2020-05-13 14:09:20,RT @ShannonFreshour: My opponent Republican Jim Jordan is a disgrace. Instead of helping with the COVID-19 crisis he spreads conspiracy the…,0,,False
1260572841067646976,2020-05-13 14:09:20,"RT @JoeBiden: Donald Trump can put up all of the banners he wants in the Rose Garden, but it doesn’t change the fact that he failed our nat…",0,,False
1260572841008824320,2020-05-13 14:09:20,"RT @seanmdav: Can’t wait for @jaketapper to invite Communist China on stage as the hero of the pandemic, blame @DLoesch for the Wuhan coron…",0,,False
1260572840975269889,2020-05-13 14:09:20,RT @piersmorgan: The total number of UK excess deaths during the #coronavirus crisis is now believed to be the same number of people as in…,0,,False
1260572840723709961,2020-05-13 14:09:20,"RT @nycsouthpaw: ABC reports Paul Manafort leaves prison with four and a half years remaining on his sentence, transferred to home confinem…",0,,False
1260572840597827590,2020-05-13 14:09:20,"@KarlaEnAccion Y la distancia social de estos perguetanos!!!
Estos mismos wns son los que nos fiskalizan!!
No wevee… https://t.co/AYcBICM6zN",0,KarlaEnAccion,False
1260572840576921603,2020-05-13 14:09:20,RT @nattykasambala: Her death was NOT a sacrifice. Victims do not sacrifice themselves. This kind of pseudo-religious/wartime language of C…,0,,False
1260572840543367168,2020-05-13 14:09:20,Parlamentares do PTB destinaram R$ 460 mil para a saúde local. A informação é dos dirigentes partidários em reunião… https://t.co/s9wHoPkBJd,0,,False
1260572840497201160,2020-05-13 14:09:20,RT @CBSNews: BREAKING: The coronavirus crisis in Navajo Nation has gotten so bad that Doctors Without Borders just sent a team into the Uni…,0,,False
1260572840413274116,2020-05-13 14:09:20,"RT @nytimesworld: A reproduction factor of 1.0 was supposed to be a line in the sand. But when Germany crossed it, nothing happened. Why? h…",0,,False
1260572840367194113,2020-05-13 14:09:20,"RT @PaisMenosPeor: Un ser humano normal le tiene miedo al coronavirus, al desempleo, al hambre, a las deudas.

Un ser humano que le debe mu…",0,,False
1260572840237174784,2020-05-13 14:09:20,"@jen_williams @landis_melinda @atrupar Well they include those deaths in the AiDs count at CDC, as they suspect the… https://t.co/QEnKCJ5bl3",0,jen_williams,False
1260572840207749120,2020-05-13 14:09:20,"RT @ArtiTV_: #CANLI Corona salgınıyla mücadele devam ederken siyaset gündemi de hareketli. Eken seçim, Darbe ve HDP 'nin kapatılması tartış…",0,,False
1260572840174260234,2020-05-13 14:09:20,"@Awanngg @anissssd nyuwun pandungane mas, covid-19 wes bar langsung tak sebar",0,Awanngg,False
1260572839972929539,2020-05-13 14:09:20,"RT @gregorytrane46: People are dying of the coronavirus exponentially in this country, because of your slow response and mishandling of the…",0,,False
1260572839972831232,2020-05-13 14:09:20,"O novo coronavírus chegou aqui e se espalhou desde o pré-carnaval...
https://t.co/gjNcRP8VuB",0,,False
1260572839922499586,2020-05-13 14:09:20,RT @clarifrs: n vai ter a vacina do corona ate o final do mês,0,,False
1260572839817723905,2020-05-13 14:09:19,"RT @amsterdam_bill: I agree.
The British #Corona story is a sad story of arrogance and denial, costing thousands of lives.
Have criminal in…",0,,False
1260572839750623238,2020-05-13 14:09:19,RT @ndtv: #NDTVExclusive | Nitin Gadkari tells @Nidhi that the #coronavirus is from a lab https://t.co/Gq6rcZp5pX,0,,False
1260572839738048514,2020-05-13 14:09:19,RT @CityOfMissionTX: Spring cleaning can help you and your family against COVID-19!🦠😷 Use some of the tips below to see how you can disinfe…,0,,False
1260572839603732480,2020-05-13 14:09:19,RT @BernamaTV: Kesemua 402 penumpang penerbangan AirAsia AK5742 dan AK5740 yang tiba di Lapangan Terbang Tawau pada 1 dan 4 Mei lalu dimint…,0,,False
1260572839402405894,2020-05-13 14:09:19,RT @msisodia: An interesting and insightful thread for all educators and policy makers... about redefining education in post covid-19 era…,0,,False
1260572839331201031,2020-05-13 14:09:19,"RT @doolsetbangtan: BigHit Entertainment is taking preventive measures against coronavirus as an employee at Yanolja, housed in a neighbori…",0,,False
1260572839289257985,2020-05-13 14:09:19,"RT @1257_Troll: Modi During Corona :

"" Khud Jeeyo , Khudse Khudi Surakhsha Karo ""

Citizens During Elections :

"" Khud Jeeto , Khudse Khud…",0,,False
1260572839205384198,2020-05-13 14:09:19,"RT @Tiro04L: 200+ people died due to corona , so journalists haven't interviewed the families of people who lost their family members ..I m…",0,,False
1260572839184420865,2020-05-13 14:09:19,The most comforting part of all this is opening up my email and seeing COVID-19 updates from Citrix. #Thankful #GodIsGood,0,,False
1260572839171837953,2020-05-13 14:09:19,RT @nacho991960: Una caza de brujas tras las quejas en redes sociales de los sanitarios https://t.co/6RYYCUTsRJ vía @diariocadiz,0,,False
1260572838949466113,2020-05-13 14:09:19,@bbcswahili huko walipozuiliwa hakuna corona???,0,bbcswahili,False
1260572838915985415,2020-05-13 14:09:19,RT @ramonlobo: Francia envía a quien no se confine a ayudar al hospital https://t.co/2RaJiXsC08,0,,False
1260572838915903493,2020-05-13 14:09:19,Coronavirus: Nine die in Hungary after being ejected from hospital to free space for COVID-19 https://t.co/jtpJUkDZVu,0,,False
1260572838815301632,2020-05-13 14:09:19,"RT @ndtvindia: PM मोदी के पैकेज से मज़दूरों को राहत की कतई उम्मीद नहीं, बोले - ऐलान तो होते रहते हैं, हमें खाना भी नसीब नहीं
https://t.co/6…",0,,False
1260572838760779776,2020-05-13 14:09:19,tourism and higher education were two areas in which the US has a large and persistent trade surplus. The failure t… https://t.co/lM9kGsenZO,0,,False
1260572838748205063,2020-05-13 14:09:19,RT @RepTedDeutch: When reporters finally got the medical examiners reports they found tragic stories of people who sought help but were den…,0,,False
1260572838731407362,2020-05-13 14:09:19,🙄 En algún momento más del 80% ya habremos padecido el Covid. Es inevitable. https://t.co/qVlitPznbh,0,,False
1260572838706249733,2020-05-13 14:09:19,"Пока весь мир борется с пандемией в Литве бомбардировщики ВВС США, в объеме учений ""Защитник Европы 2020"", скидываю… https://t.co/FCe1bDVOiU",0,,False
1260572838676910083,2020-05-13 14:09:19,"RT @drphilhammond: The next round of the Great British Coronavirus Experiment is underway. If you were lucky enough to survive Round 1, you…",0,,False
1260572838655918081,2020-05-13 14:09:19,"RT @business: From France to Australia, apps designed to help authorities track and slow the spread of coronavirus are struggling because o…",0,,False
1260572838647513090,2020-05-13 14:09:19,RT @esglaude: And let me be clear. I am not suggesting that Manafort should stay in prison. Covid-19 can be a death sentence. But apply the…,0,,False
1260572838647431170,2020-05-13 14:09:19,RT @MensHealthMag: The 26-minute film gets almost everything wrong about COVID-19. https://t.co/SbXe0CRFaH,0,,False
1260572838626557953,2020-05-13 14:09:19,"RT @df_porto: Se você não entende o PESO dessa imagem
de uma mãe chorando pela morte da filha de 15 ANOS por COVID-19 numa terça feira PÓS…",0,,False
1260572838563627017,2020-05-13 14:09:19,"RT @C_3C_3: All we had to do was quarantine the elderly in nursing homes and those with pre-existing conditions.

That’s it.

The economic…",0,,False
1260572838538477573,2020-05-13 14:09:19,"#livecnn minha opinião: se ambos os lados nada tem a esconder, então que seja divulgado logo esse vídeo, e assim po… https://t.co/fvAaeQKW7H",0,,False
1260572838500732930,2020-05-13 14:09:19,"RT @muruga_TNIE: The number of Corona cases so far in Tamil Nadu crossed 9,000; Today alone,  509  more persons tested positive for this in…",0,,False
1260572838483898368,2020-05-13 14:09:19,"galek le corona, exposé trop longtemps aux algériens, a perdu de sa vigueur 😆",0,,False
1260572838450343937,2020-05-13 14:09:19,"RT @stemolinaradio: Questa epidemia può essere piuma o può essere ferro! (Cit.)
Se un virologo prende 2000 euro per dieci minuti di collega…",0,,False
1260572838421049346,2020-05-13 14:09:19,"RT @hmtsite: ◎直近１週間のコロナ感染者（5/13）

1位東京都 200人
2位北海道 85人
3位神奈川県 69人
4位大阪府 64人
5位埼玉県 58人
6位兵庫県 21人
7位千葉県 20人
8位京都府 18人
9位石川県 15人
10位富山県 6人

日本…",0,,False
1260572838379032576,2020-05-13 14:09:19,RT @goofballgeorge: 1) George Soros is at the top of the censorship food chain. He either funds  directly or indirectly through donations t…,0,,False
1260572838249062402,2020-05-13 14:09:19,Joe Biden calls for rent forgiveness during the COVID-19 crisis. https://t.co/jS7FZOaoF4,2,,False
1260572838223896576,2020-05-13 14:09:19,"RT @thesiasattv: Now Air India will start special domestic flights from 19th May

https://t.co/lMRvbd6Izs 

#AirIndia #Lockdown #coronaviru…",0,,False
1260572838190362624,2020-05-13 14:09:19,"US coronavirus curve may be flattening, but estimated death toll keeps rising. What does this mean?… https://t.co/SHqJA0JEqF",0,,False
1260572838190252032,2020-05-13 14:09:19,"RT @JoeBiden: Donald Trump can put up all of the banners he wants in the Rose Garden, but it doesn’t change the fact that he failed our nat…",0,,False
1260572838144155649,2020-05-13 14:09:19,"Facing new surges in cases, some reopened countries lock down again https://t.co/9tOuIZuhjQ",0,,False
1260572838140010499,2020-05-13 14:09:19,US Senate threatens sanctions on China over COVID-19 accounting https://t.co/5m544wxdp0,0,,False
1260572838014210048,2020-05-13 14:09:19,"RT @PR_Paul_BIYA: Echanges importants ce jour sur la situation sécuritaire, politique et économique de la Sous-région, ainsi que sur la lut…",0,,False
1260572838009896960,2020-05-13 14:09:19,"RT @TheBeigeSirKeir: The government are not sure about the risks of Kawasaki disease emerging in children exposed to Covid-19, therefore, I…",0,,False
1260572837900881928,2020-05-13 14:09:19,"RT @nakamuraclinic8: ""米国政府、新コロワクチンの全国民接種に向け、1億1千万ドルで注射針とシリンジを用意。
現在複数のメーカーがワクチンを開発中だが、ヤンセン社は2021年初旬、オックスフォード大は2020年末にも完成か""
動きが段々具体的になってきました…",0,,False
1260572837871529987,2020-05-13 14:09:19,RT @latimes: A 17-year-old Guatemalan boy has been in a California detention center for migrant children for more than 400 days. https://t.…,0,,False
1260572837854806019,2020-05-13 14:09:19,"RT @markb_wsfa: If this doesn't get folks to follow the #coronavirus guidelines, I don't know what will. #MontgomeryAL",0,,False
1260572837829578758,2020-05-13 14:09:19,"RT @guerrerot1234: @Mippcivzla #13May| 📢 ¡LA ETIQUETA DEL DÍA! ⏩    #VenezuelaConcienciaProductiva
En medio de la pandemia por Covid-19 con…",0,,False
1260572837804478468,2020-05-13 14:09:19,"RT @tvcultura: Você sabia que o coronavírus é mais letal entre a população negra? No Opinião Nacional de hoje, vamos falar sobre o racismo…",0,,False
1260572837712211971,2020-05-13 14:09:19,"quando o coronavírus for embora, eu não vou ter dinheiro nem pra comer, pq gastei tudo em livro.",0,,False
1260572837619916803,2020-05-13 14:09:19,"RT @daily_trust: A team of professors from the Faculty of Pharmaceutical Sciences of the Ahmadu Bello University (ABU), Zaria says it has f…",0,,False
1260572837578002438,2020-05-13 14:09:19,"RT @JackPosobiec: President Trump To Visit Medical Equipment Distribution Center In Allentown, PA Thursday
https://t.co/aCpAM4n5oH",0,,False
1260572837556953089,2020-05-13 14:09:19,"RT @funder: Whatever you do don’t retweet this video, it will make Trump furious. It shows every time Trump lied about and downplayed coron…",0,,False
1260572837544374273,2020-05-13 14:09:19,"RT @STGedomex: El #Covid_19mx se adhiere a ciertos materiales y tiene un tiempo de vida, checa esta información: 

#QuédateEnCasa    
#Cuid…",0,,False
1260572837502476297,2020-05-13 14:09:19,"RT @Conflits_FR: 🗺 Pandemie de #coronavirus : les pays n'ayant officiellement pas de cas de #COVIDー19 sur leur sol.

Turkménistan 🇹🇲
Corée…",0,,False
1260572837435387904,2020-05-13 14:09:19,RT @makinenlab: Exciting pericyte - COVID-19 hypothesis proposed by the @betsholtz lab: Pericyte-specific vascular expression of SARS-CoV-2…,0,,False
1260572837401759744,2020-05-13 14:09:19,"RT @JPNadda: In the wake of COVID-19, today's announcements for MSMEs like provision of collateral free loans, debts &amp; equity, liquidity fo…",0,,False
1260572837309546497,2020-05-13 14:09:19,Government’s version of babaji ka thallu  https://t.co/kGQjDPGyl9,0,,False
1260572837242437634,2020-05-13 14:09:19,"RT @ClayTravis: If you are under 24 years old you are more likely to be struck by lightning — 1 in 700,000 — than you are to die of the cor…",0,,False
1260572837238226953,2020-05-13 14:09:19,"RT @FaberVonCastell: E mentre dappertutto riaprono scuole bar ristoranti e si torna alla vita democratica, gli italiani non possono andare…",0,,False
1260572837233987584,2020-05-13 14:09:19,RT @dremtee: @Si_lv_er This is one step forward. Not very effective if a patient is already infected. A COVID-19 patient is like having a r…,0,,False
1260572837229756418,2020-05-13 14:09:19,"RT @zonacero: Fallece empleada del Metro de Londres que fue escupida por un hombre con Covid-19
https://t.co/oWIlOvUXMJ https://t.co/zZtnhl…",0,,False
1260572837145972741,2020-05-13 14:09:19,"RT @Tinkermom_3: This person better be charged in her death! 
Belly Mujinga died of the coronavirus two weeks after she was spat at and cou…",0,,False
1260572837124898817,2020-05-13 14:09:19,"RT @CommonsBEIS: Tomorrow we continue our #coronavirus inquiry, examining the concerns of businesses, workers and consumers. Watch live at…",0,,False
1260572837108240386,2020-05-13 14:09:19,RT @khaiartzfar: Ad junior sekolah aku ni sekarang buat food panda. Masa awal kerja time covid aritu dia minta pinjam duit buat modal lepas…,0,,False
1260572837036818433,2020-05-13 14:09:19,"We've been delighting drivers since 1983! Check out our website for our latest #COVID pandemic hours, and more info… https://t.co/k19Xs855jm",0,,False
1260572837011734538,2020-05-13 14:09:19,"Who cares, I've been getting together for the past 2 weeks with my daughters. Also We win in the per capita Covid c… https://t.co/uhrSqaRj7z",0,,False
1260572837007540224,2020-05-13 14:09:19,RT @MisionDrJGH: #Efemeride 🗓️ #Hoy #13DeMayo  celebramos 103 años de la aparición de nuestra Señora de Fátima Madre del Cielo. Acojamos su…,0,,False
1260572836948779009,2020-05-13 14:09:19,"RT @DFBHarvard: Dr. Fauci is quickly becoming Chicken Little!

With Fauci, the sky is always falling!

With Fauci, a glass is never half fu…",0,,False
1260572836894322689,2020-05-13 14:09:19,"RT @HORPEHH: Oghene!!!🗣️🗣️🗣️🗣️come and see your people oooo,they are ready to kill CORONA one on one😂😂😂😂WARRI NO DEY CARRY LAST✊✊😂😂😂 https:…",0,,False
1260572836713893891,2020-05-13 14:09:19,"RT @SuhoKingdomBr: O dono do restaurante postou em uma comunidade online, que depois que um moço bonito (Suho) foi a seu restaurante, muita…",0,,False
1260572836709773325,2020-05-13 14:09:19,"RT @guardian: 'La Covid': coronavirus acronym is feminine, Académie Française says https://t.co/uJZKNXeVSK",0,,False
1260572836688728067,2020-05-13 14:09:19,"One plus from coronavirus, you can tell the smart from stupid from the way people wear their masks",0,,False
1260572836667817987,2020-05-13 14:09:19,"RT @P_H_S_Stats: Scottish Intensive Care Society Audit Group Report on Covid-19 describing admissions, demographics, activity and outcomes…",0,,False
1260572836575490060,2020-05-13 14:09:19,"RT @ChrisGiles_: Update: following the latest official figures from the four UK nations, a cautious estimate of the total number of UK exce…",0,,False
1260572836449615873,2020-05-13 14:09:19,"5 - SE DEPOIS QUE PASSAR A GRANDE CRISE DA PANDEMIA DO COVID-19, E A GRANDE REDE DE HOSPITAIS DO SUS ESPALHADA POR… https://t.co/LDqgMYMZZS",0,fcarvalho4520,False
1260572836370006017,2020-05-13 14:09:19,"RT @atrupar: From 5pm until midnight Tuesday, Fox News programming mentioned ""Obama"" or ""Obamagate"" 66 times. ""Coronavirus"" or ""Covid"" was…",0,,False
1260572836353183744,2020-05-13 14:09:19,RT @thehill: NEW: Study finds 26.8 million people could lose employer health coverage in downturn https://t.co/1jkFUiC2KY https://t.co/H5CX…,0,,False
1260572836349034497,2020-05-13 14:09:19,RT @gatewaypundit: Pennsylvania Secretary of Health Moved His Own Mother Out of Senior Facility to a Hotel While Coronavirus Swept Through…,0,,False
1260572836323905538,2020-05-13 14:09:19,"RT @BombshellDAILY: FOUR GUILTY MEN
Trump, Hahn, Redfield and Azar personally brought America to its knees, knowingly killing 80,000. Read…",0,,False
1260572836323868679,2020-05-13 14:09:19,RT @fmartinmoreno: 111 médicos y enfermeras mexicanos han muerto como consecuencia del coronavirus. Sugiero que para honrar su memoria toda…,0,,False
1260572836231610369,2020-05-13 14:09:19,Coronavirus US live: gap grows between White House and experts over safety of reopening https://t.co/Q1qjnRhk25,0,,False
1260572836227399688,2020-05-13 14:09:19,RT @BreitbartNews: A man charged with murdering a 25-year-old woman has been released from a Michigan prison over concerns of the Chinese c…,0,,False
1260572836013490176,2020-05-13 14:09:19,"RT @passarosErosas: ""Ain, pq o corona vírus veio pra mostrar q td mundo é igual""

Não, migo. Não mesmo.

😭😭😭😭😭 https://t.co/9rZaetj3kv",0,,False
1260572835988332546,2020-05-13 14:09:19,"RT @porrafaelreis: sim eu so penso em vc........

    vacina pro covid",0,,False
1260572835912855558,2020-05-13 14:09:19,RT @purplerebel: Jangan2 pemerintah dan DPR bersyukur banget nih ada Covid-19 karena semua agenda yang ditolak rakyat jadi bisa diloloskan.…,0,,False
1260572835896086530,2020-05-13 14:09:19,RT @Chea_Taylor: Drive In Movie Theaters Can Honestly Make A Strong Comeback Due To COVID-19,0,,False
1260572835887669248,2020-05-13 14:09:19,"RT @okusdolphin: Listen to the SINGLE: CORONA LOCKDOWN By OKUS DOLPHIN
https://t.co/JtDWomYCcN
#Somerset #WestonSuperMare #BurnhamOnSea #Ba…",0,,False
1260572835866705922,2020-05-13 14:09:19,"RT @paulacamara_: Jornal alemão chama lockdown de ""erro gigante""

Patologista chefe do Instituto de Medicina Forense do Hospital de Hamburg…",0,,False
1260572835820572676,2020-05-13 14:09:19,"@secupp Q:  How long did it take to develop, test, approve, and distribute widely the most recent coronavirus vacci… https://t.co/x90cPd65E8",0,secupp,False
1260572835711508482,2020-05-13 14:09:19,China’s courts were quick to set examples of people who committed offences relating to the country’s response to Co… https://t.co/BhzT9GqO3z,0,,False
1260572835631771649,2020-05-13 14:09:18,"RT @AndreaChalupa: ""Barack Obama’s efforts to replenish America’s stockpile of protective equipment for healthcare workers were repeatedly…",0,,False
1260572835623374852,2020-05-13 14:09:18,RT @NME: .@OfficialRandL has sadly been cancelled this year https://t.co/ComeojnbzT,0,,False
1260572835619184640,2020-05-13 14:09:18,E O CORONA FAZ TUDO https://t.co/BEwsqnB498,0,,False
1260572835564728320,2020-05-13 14:09:18,"RT @NPR: A recent report estimates that, unless steps are taken now, the increase in ""deaths of despair"" from alcohol, drugs and suicide co…",0,,False
1260572835547951106,2020-05-13 14:09:18,"RT @locatel_mx: @PepeBeker Hola, las personas que requieran ser atendidas por presentar síntomas por
Covid-19, pertenecientes a la Ciudad d…",0,,False
1260572835547840526,2020-05-13 14:09:18,"RT @FDRLST: Jimmy Fallon seems to think Andrew Cuomo’s leadership during the crisis deserves the utmost respect and praise, but but data sh…",0,,False
